Timestamp,Temperature (°C)
2025-02-21T16:06:45.974656+00:00, 85.00
2025-02-21T16:06:47.920371+00:00, 85.00
2025-02-21T16:06:49.968470+00:00, 85.00
2025-02-21T16:06:51.884506+00:00, 85.00
2025-02-21T16:06:53.962140+00:00, 85.00
2025-02-21T16:06:55.907635+00:00, 85.00
2025-02-21T16:06:57.955785+00:00, 85.00
2025-02-21T16:06:59.901402+00:00, 85.00
2025-02-21T16:07:01.949420+00:00, 85.00
2025-02-21T16:07:03.894979+00:00, 85.00
2025-02-21T16:07:05.943164+00:00, 85.00
2025-02-21T16:07:07.991145+00:00, 85.00
2025-02-21T16:07:09.936728+00:00, 85.00
2025-02-21T16:07:11.984836+00:00, 85.00
2025-02-21T16:07:13.930416+00:00, 85.00
2025-02-21T16:07:15.978485+00:00, 85.00
2025-02-21T16:07:17.928893+00:00, 85.00
2025-02-21T16:07:19.972160+00:00, 85.00
2025-02-21T16:07:21.917742+00:00, 85.00
2025-02-21T16:07:23.965840+00:00, 85.00
2025-02-21T16:07:25.911422+00:00, 85.00
2025-02-21T16:07:27.959610+00:00, 85.00
2025-02-21T16:07:29.905169+00:00, 85.00
2025-02-21T16:07:31.953267+00:00, 85.00
2025-02-21T16:07:33.898763+00:00, 85.00
2025-02-21T16:07:35.946836+00:00, 85.00
2025-02-21T16:07:37.994987+00:00, 85.00
2025-02-21T16:07:39.940499+00:00, 85.00
2025-02-21T16:07:41.988575+00:00, 85.00
2025-02-21T16:07:43.939126+00:00, 85.00
2025-02-21T16:07:45.982242+00:00, 85.00
2025-02-21T16:07:47.927808+00:00, 85.00
2025-02-21T16:07:49.975862+00:00, 85.00
2025-02-21T16:07:51.921659+00:00, 85.00
2025-02-21T16:07:53.969594+00:00, 85.00
2025-02-21T16:07:55.915235+00:00, 85.00
2025-02-21T16:07:57.962621+00:00, 85.00
2025-02-21T16:07:59.908874+00:00, 85.00
2025-02-21T16:08:01.956980+00:00, 85.00
2025-02-21T16:08:03.902625+00:00, 85.00
2025-02-21T16:08:05.950612+00:00, 85.00
2025-02-21T16:08:07.896284+00:00, 85.00
2025-02-21T16:08:09.944356+00:00, 85.00
2025-02-21T16:08:11.992281+00:00, 85.00
2025-02-21T16:08:13.937925+00:00, 85.00
2025-02-21T16:08:15.986027+00:00, 85.00
2025-02-21T16:08:17.931633+00:00, 85.00
2025-02-21T16:08:19.979692+00:00, 85.00
2025-02-21T16:08:21.925301+00:00, 85.00
2025-02-21T16:08:23.973313+00:00, 85.00
2025-02-21T16:08:25.918962+00:00, 85.00
2025-02-21T16:08:27.967009+00:00, 85.00
2025-02-21T16:08:29.912684+00:00, 85.00
2025-02-21T16:08:31.960648+00:00, 85.00
2025-02-21T16:08:33.906424+00:00, 85.00
2025-02-21T16:08:35.954463+00:00, 85.00
2025-02-21T16:08:37.904871+00:00, 85.00
2025-02-21T16:08:39.948084+00:00, 85.00
2025-02-21T16:08:41.898601+00:00, 85.00
2025-02-21T16:08:43.941833+00:00, 85.00
2025-02-21T16:08:45.989771+00:00, 85.00
2025-02-21T16:08:47.935399+00:00, 85.00
2025-02-21T16:08:49.983490+00:00, 85.00
2025-02-21T16:08:51.929048+00:00, 85.00
2025-02-21T16:08:53.977113+00:00, 85.00
2025-02-21T16:08:55.922849+00:00, 85.00
2025-02-21T16:08:57.970778+00:00, 85.00
2025-02-21T16:08:59.916397+00:00, 85.00
2025-02-21T16:09:01.964492+00:00, 85.00
2025-02-21T16:09:03.910097+00:00, 85.00
2025-02-21T16:09:05.958172+00:00, 85.00
2025-02-21T16:09:07.908574+00:00, 85.00
2025-02-21T16:09:09.951770+00:00, 85.00
2025-02-21T16:09:11.999930+00:00, 85.00
2025-02-21T16:09:13.945458+00:00, 85.00
2025-02-21T16:09:15.993490+00:00, 85.00
2025-02-21T16:09:17.939213+00:00, 85.00
2025-02-21T16:09:19.987313+00:00, 85.00
2025-02-21T16:09:21.932920+00:00, 85.00
2025-02-21T16:09:23.980874+00:00, 85.00
2025-02-21T16:09:25.926498+00:00, 85.00
2025-02-21T16:09:27.974649+00:00, 85.00
2025-02-21T16:09:29.920225+00:00, 85.00
2025-02-21T16:09:31.968237+00:00, 85.00
2025-02-21T16:09:33.913830+00:00, 85.00
2025-02-21T16:09:35.962016+00:00, 85.00
2025-02-21T16:09:37.907516+00:00, 85.00
2025-02-21T16:09:39.955655+00:00, 85.00
2025-02-21T16:09:41.901264+00:00, 85.00
2025-02-21T16:09:43.949385+00:00, 85.00
2025-02-21T16:09:45.997328+00:00, 85.00
2025-02-21T16:09:47.942880+00:00, 85.00
2025-02-21T16:09:49.991048+00:00, 85.00
2025-02-21T16:09:51.936636+00:00, 85.00
2025-02-21T16:09:53.984641+00:00, 85.00
2025-02-21T16:09:55.930295+00:00, 85.00
2025-02-21T16:09:57.978287+00:00, 85.00
2025-02-21T16:09:59.923901+00:00, 85.00
2025-02-21T16:10:01.971944+00:00, 85.00
2025-02-21T16:10:03.916859+00:00, 85.00
2025-02-21T16:10:05.965745+00:00, 85.00
2025-02-21T16:10:07.911385+00:00, 85.00
2025-02-21T16:10:09.959375+00:00, 85.00
2025-02-21T16:10:11.905053+00:00, 85.00
2025-02-21T16:10:13.953126+00:00, 85.00
2025-02-21T16:10:15.884000+00:00, 85.00
2025-02-21T16:10:17.946682+00:00, 85.00
2025-02-21T16:10:19.994755+00:00, 85.00
2025-02-21T16:10:21.940410+00:00, 85.00
2025-02-21T16:10:23.988399+00:00, 85.00
2025-02-21T16:10:25.934316+00:00, 85.00
2025-02-21T16:10:27.983061+00:00, 85.00
2025-02-21T16:10:29.928452+00:00, 85.00
2025-02-21T16:10:31.975841+00:00, 85.00
2025-02-21T16:10:33.921394+00:00, 85.00
2025-02-21T16:10:35.969394+00:00, 85.00
2025-02-21T16:10:37.915209+00:00, 85.00
2025-02-21T16:10:39.963230+00:00, 85.00
2025-02-21T16:10:41.908730+00:00, 85.00
2025-02-21T16:10:43.956871+00:00, 85.00
2025-02-21T16:10:45.902525+00:00, 85.00
2025-02-21T16:10:47.950498+00:00, 85.00
2025-02-21T16:10:49.998577+00:00, 85.00
2025-02-21T16:10:51.944126+00:00, 85.00
2025-02-21T16:10:53.992228+00:00, 85.00
2025-02-21T16:10:55.938403+00:00, 85.00
2025-02-21T16:10:57.985886+00:00, 85.00
2025-02-21T16:10:59.904609+00:00, 85.00
2025-02-21T16:11:01.979522+00:00, 85.00
2025-02-21T16:11:03.925127+00:00, 85.00
2025-02-21T16:11:05.973194+00:00, 85.00
2025-02-21T16:11:07.918799+00:00, 85.00
2025-02-21T16:11:09.966865+00:00, 85.00
2025-02-21T16:11:11.886979+00:00, 85.00
2025-02-21T16:11:13.960585+00:00, 85.00
2025-02-21T16:11:15.906180+00:00, 85.00
2025-02-21T16:11:17.954341+00:00, 85.00
2025-02-21T16:11:19.899846+00:00, 85.00
2025-02-21T16:11:21.948020+00:00, 85.00
2025-02-21T16:11:23.995900+00:00, 85.00
2025-02-21T16:11:25.941583+00:00, 85.00
2025-02-21T16:11:27.990529+00:00, 85.00
2025-02-21T16:11:30.780261+00:00, 85.00
2025-02-21T16:11:32.802525+00:00, 85.00
2025-02-21T16:11:34.850560+00:00, 85.00
2025-02-21T16:11:36.796194+00:00, 85.00
2025-02-21T16:11:38.844237+00:00, 85.00
2025-02-21T16:11:40.789898+00:00, 85.00
2025-02-21T16:11:42.837850+00:00, 85.00
2025-02-21T16:11:44.885968+00:00, 85.00
2025-02-21T16:11:46.831725+00:00, 85.00
2025-02-21T16:11:48.879766+00:00, 85.00
2025-02-21T16:11:50.776644+00:00, 85.00
2025-02-21T16:11:52.787577+00:00, 85.00
2025-02-21T16:11:54.818981+00:00, 85.00
2025-02-21T16:11:56.866946+00:00, 85.00
2025-02-21T16:11:58.817556+00:00, 85.00
2025-02-21T16:12:00.860603+00:00, 85.00
2025-02-21T16:12:02.811148+00:00, 85.00
2025-02-21T16:12:04.854367+00:00, 85.00
2025-02-21T16:12:06.800416+00:00, 85.00
2025-02-21T16:12:08.848005+00:00, 85.00
2025-02-21T16:12:10.793663+00:00, 85.00
2025-02-21T16:12:12.841610+00:00, 85.00
2025-02-21T16:12:14.787309+00:00, 85.00
2025-02-21T16:12:16.835257+00:00, 85.00
2025-02-21T16:12:18.883433+00:00, 85.00
2025-02-21T16:12:20.828987+00:00, 85.00
2025-02-21T16:12:22.877034+00:00, 85.00
2025-02-21T16:12:24.827585+00:00, 85.00
2025-02-21T16:12:26.870690+00:00, 85.00
2025-02-21T16:12:28.816458+00:00, 85.00
2025-02-21T16:12:30.864376+00:00, 85.00
2025-02-21T16:12:32.814986+00:00, 85.00
2025-02-21T16:12:34.858201+00:00, 85.00
2025-02-21T16:12:36.803746+00:00, 85.00
2025-02-21T16:12:38.851679+00:00, 85.00
2025-02-21T16:12:40.797382+00:00, 85.00
2025-02-21T16:12:42.845471+00:00, 85.00
2025-02-21T16:12:44.791038+00:00, 85.00
2025-02-21T16:12:46.839141+00:00, 85.00
2025-02-21T16:12:48.887180+00:00, 85.00
2025-02-21T16:12:50.832793+00:00, 85.00
2025-02-21T16:12:52.880767+00:00, 85.00
2025-02-21T16:12:54.826436+00:00, 85.00
2025-02-21T16:12:56.874509+00:00, 85.00
2025-02-21T16:12:58.820139+00:00, 85.00
2025-02-21T16:13:00.868186+00:00, 85.00
2025-02-21T16:13:02.814066+00:00, 85.00
2025-02-21T16:13:04.861820+00:00, 85.00
2025-02-21T16:13:06.807474+00:00, 85.00
2025-02-21T16:13:08.855564+00:00, 85.00
2025-02-21T16:13:10.801210+00:00, 85.00
2025-02-21T16:13:12.849206+00:00, 85.00
2025-02-21T16:13:14.794860+00:00, 85.00
2025-02-21T16:13:16.842901+00:00, 85.00
2025-02-21T16:13:18.793467+00:00, 85.00
2025-02-21T16:13:20.836515+00:00, 85.00
2025-02-21T16:13:22.884550+00:00, 85.00
2025-02-21T16:13:24.830301+00:00, 85.00
2025-02-21T16:13:26.878327+00:00, 85.00
2025-02-21T16:13:28.823894+00:00, 85.00
2025-02-21T16:13:30.871996+00:00, 85.00
2025-02-21T16:13:32.817611+00:00, 85.00
2025-02-21T16:13:34.865625+00:00, 85.00
2025-02-21T16:13:36.811213+00:00, 85.00
2025-02-21T16:13:38.859253+00:00, 85.00
2025-02-21T16:13:40.804909+00:00, 85.00
2025-02-21T16:13:42.852982+00:00, 85.00
2025-02-21T16:13:44.798568+00:00, 85.00
2025-02-21T16:13:46.846711+00:00, 85.00
2025-02-21T16:13:48.797557+00:00, 85.00
2025-02-21T16:13:50.840304+00:00, 85.00
2025-02-21T16:13:52.888292+00:00, 85.00
2025-02-21T16:13:54.834061+00:00, 85.00
2025-02-21T16:13:56.882064+00:00, 85.00
2025-02-21T16:13:58.776968+00:00, 85.00
2025-02-21T16:14:00.875775+00:00, 85.00
2025-02-21T16:14:02.821284+00:00, 85.00
2025-02-21T16:14:04.869433+00:00, 85.00
2025-02-21T16:14:06.814952+00:00, 85.00
2025-02-21T16:14:08.863144+00:00, 85.00
2025-02-21T16:14:10.808734+00:00, 85.00
2025-02-21T16:14:12.856844+00:00, 85.00
2025-02-21T16:14:14.775848+00:00, 85.00
2025-02-21T16:14:16.850491+00:00, 85.00
2025-02-21T16:14:18.795979+00:00, 85.00
2025-02-21T16:14:20.844091+00:00, 85.00
2025-02-21T16:14:22.789681+00:00, 85.00
2025-02-21T16:14:24.837728+00:00, 85.00
2025-02-21T16:14:26.886195+00:00, 85.00
2025-02-21T16:14:28.831429+00:00, 85.00
2025-02-21T16:14:30.879467+00:00, 85.00
2025-02-21T16:14:32.825070+00:00, 85.00
2025-02-21T16:14:34.873126+00:00, 85.00
2025-02-21T16:14:36.818810+00:00, 85.00
2025-02-21T16:14:38.866855+00:00, 85.00
2025-02-21T16:14:40.812423+00:00, 85.00
2025-02-21T16:14:42.860444+00:00, 85.00
2025-02-21T16:14:44.806552+00:00, 85.00
2025-02-21T16:14:46.854177+00:00, 85.00
2025-02-21T16:14:48.799770+00:00, 85.00
2025-02-21T16:14:50.847853+00:00, 85.00
2025-02-21T16:14:52.793529+00:00, 85.00
2025-02-21T16:14:54.841505+00:00, 85.00
2025-02-21T16:14:56.889646+00:00, 85.00
2025-02-21T16:14:58.835234+00:00, 85.00
2025-02-21T16:15:00.883167+00:00, 85.00
2025-02-21T16:15:02.828905+00:00, 85.00
2025-02-21T16:15:04.876903+00:00, 85.00
2025-02-21T16:15:06.822593+00:00, 85.00
2025-02-21T16:15:08.870727+00:00, 85.00
2025-02-21T16:15:10.816213+00:00, 85.00
2025-02-21T16:15:12.864564+00:00, 85.00
2025-02-21T16:15:14.810155+00:00, 85.00
2025-02-21T16:15:16.857869+00:00, 85.00
2025-02-21T16:15:18.803539+00:00, 85.00
2025-02-21T16:15:20.851624+00:00, 85.00
2025-02-21T16:15:22.797297+00:00, 85.00
2025-02-21T16:15:24.809751+00:00, 85.00
2025-02-21T16:15:26.790989+00:00, 85.00
2025-02-21T16:15:28.838965+00:00, 85.00
2025-02-21T16:15:30.887176+00:00, 85.00
2025-02-21T16:15:32.832687+00:00, 85.00
2025-02-21T16:15:34.880844+00:00, 85.00
2025-02-21T16:15:36.826280+00:00, 85.00
2025-02-21T16:15:38.874336+00:00, 85.00
2025-02-21T16:15:40.820062+00:00, 85.00
2025-02-21T16:15:42.868056+00:00, 85.00
2025-02-21T16:15:44.813725+00:00, 85.00
2025-02-21T16:15:46.861681+00:00, 85.00
2025-02-21T16:15:48.807386+00:00, 85.00
2025-02-21T16:15:50.855355+00:00, 85.00
2025-02-21T16:15:52.801187+00:00, 85.00
2025-02-21T16:15:54.849014+00:00, 85.00
2025-02-21T16:15:56.794718+00:00, 85.00
2025-02-21T16:15:58.842745+00:00, 85.00
2025-02-21T16:16:00.788706+00:00, 85.00
2025-02-21T16:16:02.836407+00:00, 85.00
2025-02-21T16:16:04.884560+00:00, 85.00
2025-02-21T16:16:06.830249+00:00, 85.00
2025-02-21T16:16:08.878233+00:00, 85.00
2025-02-21T16:16:10.823896+00:00, 85.00
2025-02-21T16:16:12.871860+00:00, 85.00
2025-02-21T16:16:14.817504+00:00, 85.00
2025-02-21T16:16:16.865506+00:00, 85.00
2025-02-21T16:16:18.811214+00:00, 85.00
2025-02-21T16:16:20.859234+00:00, 85.00
2025-02-21T16:16:22.804756+00:00, 85.00
2025-02-21T16:16:24.853110+00:00, 85.00
2025-02-21T16:16:26.798478+00:00, 85.00
2025-02-21T16:16:28.846475+00:00, 85.00
2025-02-21T16:16:30.792183+00:00, 85.00
2025-02-21T16:16:32.840215+00:00, 85.00
2025-02-21T16:16:34.785839+00:00, 85.00
2025-02-21T16:16:36.833892+00:00, 85.00
2025-02-21T16:16:38.881951+00:00, 85.00
2025-02-21T16:16:40.827613+00:00, 85.00
2025-02-21T16:16:42.875556+00:00, 85.00
2025-02-21T16:16:44.821306+00:00, 85.00
2025-02-21T16:16:46.869268+00:00, 85.00
2025-02-21T16:16:48.814859+00:00, 85.00
2025-02-21T16:16:50.862875+00:00, 85.00
2025-02-21T16:16:52.808489+00:00, 85.00
2025-02-21T16:16:54.856546+00:00, 85.00
2025-02-21T16:16:56.802242+00:00, 85.00
2025-02-21T16:16:58.850311+00:00, 85.00
2025-02-21T16:17:00.795913+00:00, 85.00
2025-02-21T16:17:02.843953+00:00, 85.00
2025-02-21T16:17:04.789551+00:00, 85.00
2025-02-21T16:17:06.837870+00:00, 85.00
2025-02-21T16:17:08.885749+00:00, 85.00
2025-02-21T16:17:10.830709+00:00, 85.00
2025-02-21T16:17:12.879513+00:00, 85.00
2025-02-21T16:17:14.824995+00:00, 85.00
2025-02-21T16:17:16.873007+00:00, 85.00
2025-02-21T16:17:18.818696+00:00, 85.00
2025-02-21T16:17:20.866787+00:00, 85.00
2025-02-21T16:17:22.824119+00:00, 85.00
2025-02-21T16:17:24.860365+00:00, 85.00
2025-02-21T16:17:26.805508+00:00, 85.00
2025-02-21T16:17:28.854009+00:00, 85.00
2025-02-21T16:17:30.799705+00:00, 85.00
2025-02-21T16:17:32.847786+00:00, 85.00
2025-02-21T16:17:34.793422+00:00, 85.00
2025-02-21T16:17:36.841429+00:00, 85.00
2025-02-21T16:17:38.786996+00:00, 85.00
2025-02-21T16:17:40.835116+00:00, 85.00
2025-02-21T16:17:42.883262+00:00, 85.00
2025-02-21T16:17:44.828756+00:00, 85.00
2025-02-21T16:17:46.876856+00:00, 85.00
2025-02-21T16:17:48.822495+00:00, 85.00
2025-02-21T16:17:50.870491+00:00, 85.00
2025-02-21T16:17:52.827814+00:00, 85.00
2025-02-21T16:17:54.864130+00:00, 85.00
2025-02-21T16:17:56.809726+00:00, 85.00
2025-02-21T16:17:58.857735+00:00, 85.00
2025-02-21T16:18:00.803518+00:00, 85.00
2025-02-21T16:18:02.851594+00:00, 85.00
2025-02-21T16:18:04.797232+00:00, 85.00
2025-02-21T16:18:06.845168+00:00, 85.00
2025-02-21T16:18:08.790922+00:00, 85.00
2025-02-21T16:18:10.838927+00:00, 85.00
2025-02-21T16:18:12.886888+00:00, 85.00
2025-02-21T16:18:14.832530+00:00, 85.00
2025-02-21T16:18:16.880605+00:00, 85.00
2025-02-21T16:18:18.826245+00:00, 85.00
2025-02-21T16:18:20.874227+00:00, 85.00
2025-02-21T16:18:22.831639+00:00, 85.00
2025-02-21T16:18:24.867895+00:00, 85.00
2025-02-21T16:18:26.813581+00:00, 85.00
2025-02-21T16:18:28.862102+00:00, 85.00
2025-02-21T16:18:30.807178+00:00, 85.00
2025-02-21T16:18:32.855277+00:00, 85.00
2025-02-21T16:18:34.800926+00:00, 85.00
2025-02-21T16:18:36.848988+00:00, 85.00
2025-02-21T16:18:38.794783+00:00, 85.00
2025-02-21T16:18:40.842690+00:00, 85.00
2025-02-21T16:18:42.788359+00:00, 85.00
2025-02-21T16:18:44.836309+00:00, 85.00
2025-02-21T16:18:46.884399+00:00, 85.00
2025-02-21T16:18:48.830067+00:00, 85.00
2025-02-21T16:18:50.878119+00:00, 85.00
2025-02-21T16:18:52.835398+00:00, 85.00
2025-02-21T16:18:54.871861+00:00, 85.00
2025-02-21T16:18:56.817454+00:00, 85.00
2025-02-21T16:18:58.865304+00:00, 85.00
2025-02-21T16:19:00.811102+00:00, 85.00
2025-02-21T16:19:02.859037+00:00, 85.00
2025-02-21T16:19:04.804602+00:00, 85.00
2025-02-21T16:19:06.852782+00:00, 85.00
2025-02-21T16:19:08.798357+00:00, 85.00
2025-02-21T16:19:10.846390+00:00, 85.00
2025-02-21T16:19:12.791377+00:00, 85.00
2025-02-21T16:19:14.840028+00:00, 85.00
2025-02-21T16:19:16.888184+00:00, 85.00
2025-02-21T16:19:18.833727+00:00, 85.00
2025-02-21T16:19:20.881829+00:00, 85.00
2025-02-21T16:19:22.827392+00:00, 85.00
2025-02-21T16:19:24.875513+00:00, 85.00
2025-02-21T16:19:26.778844+00:00, 85.00
2025-02-21T16:19:28.869181+00:00, 85.00
2025-02-21T16:19:30.814888+00:00, 85.00
2025-02-21T16:19:32.862804+00:00, 85.00
2025-02-21T16:19:34.808446+00:00, 85.00
2025-02-21T16:19:36.856459+00:00, 85.00
2025-02-21T16:19:38.802217+00:00, 85.00
2025-02-21T16:19:40.850224+00:00, 85.00
2025-02-21T16:19:42.795841+00:00, 85.00
2025-02-21T16:19:44.782805+00:00, 85.00
2025-02-21T16:19:46.789526+00:00, 85.00
2025-02-21T16:19:48.837545+00:00, 85.00
2025-02-21T16:19:50.885589+00:00, 85.00
2025-02-21T16:19:52.831304+00:00, 85.00
2025-02-21T16:19:54.879302+00:00, 85.00
2025-02-21T16:19:56.824887+00:00, 85.00
2025-02-21T16:19:58.872900+00:00, 85.00
2025-02-21T16:20:00.818683+00:00, 85.00
2025-02-21T16:20:02.866651+00:00, 85.00
2025-02-21T16:20:04.812341+00:00, 85.00
2025-02-21T16:20:06.860260+00:00, 85.00
2025-02-21T16:20:08.805933+00:00, 85.00
2025-02-21T16:20:10.853955+00:00, 85.00
2025-02-21T16:20:12.799780+00:00, 85.00
2025-02-21T16:20:14.847569+00:00, 85.00
2025-02-21T16:20:16.793289+00:00, 85.00
2025-02-21T16:20:18.840796+00:00, 85.00
2025-02-21T16:20:20.889319+00:00, 85.00
2025-02-21T16:20:22.835065+00:00, 85.00
2025-02-21T16:20:24.883037+00:00, 85.00
2025-02-21T16:20:26.828823+00:00, 85.00
2025-02-21T16:20:28.876041+00:00, 85.00
2025-02-21T16:20:30.822626+00:00, 85.00
2025-02-21T16:20:32.870390+00:00, 85.00
2025-02-21T16:20:34.815990+00:00, 85.00
2025-02-21T16:20:36.864142+00:00, 85.00
2025-02-21T16:20:38.809626+00:00, 85.00
2025-02-21T16:20:40.857719+00:00, 85.00
2025-02-21T16:20:42.803442+00:00, 85.00
2025-02-21T16:20:44.851333+00:00, 85.00
2025-02-21T16:20:46.797178+00:00, 85.00
2025-02-21T16:20:48.845227+00:00, 85.00
2025-02-21T16:20:50.790801+00:00, 85.00
2025-02-21T16:20:52.838742+00:00, 85.00
2025-02-21T16:20:54.886780+00:00, 85.00
2025-02-21T16:20:56.832387+00:00, 85.00
2025-02-21T16:20:58.880436+00:00, 85.00
2025-02-21T16:21:00.826062+00:00, 85.00
2025-02-21T16:21:02.874182+00:00, 85.00
2025-02-21T16:21:04.819756+00:00, 85.00
2025-02-21T16:21:06.867925+00:00, 85.00
2025-02-21T16:21:08.813499+00:00, 85.00
2025-02-21T16:21:10.861433+00:00, 85.00
2025-02-21T16:21:12.807160+00:00, 85.00
2025-02-21T16:21:14.855131+00:00, 85.00
2025-02-21T16:21:16.801151+00:00, 85.00
2025-02-21T16:21:18.848921+00:00, 85.00
2025-02-21T16:21:20.794437+00:00, 85.00
2025-02-21T16:21:22.842476+00:00, 85.00
2025-02-21T16:21:24.890572+00:00, 85.00
2025-02-21T16:21:26.836230+00:00, 85.00
2025-02-21T16:21:28.884209+00:00, 85.00
2025-02-21T16:21:30.829927+00:00, 85.00
2025-02-21T16:21:32.877869+00:00, 85.00
2025-02-21T16:21:34.823503+00:00, 85.00
2025-02-21T16:21:36.871605+00:00, 85.00
2025-02-21T16:21:38.817211+00:00, 85.00
2025-02-21T16:21:40.865292+00:00, 85.00
2025-02-21T16:21:42.810938+00:00, 85.00
2025-02-21T16:21:44.858966+00:00, 85.00
2025-02-21T16:21:46.804583+00:00, 85.00
2025-02-21T16:21:48.852543+00:00, 85.00
2025-02-21T16:21:50.798271+00:00, 85.00
2025-02-21T16:21:52.846303+00:00, 85.00
2025-02-21T16:21:54.791970+00:00, 85.00
2025-02-21T16:21:56.782150+00:00, 85.00
2025-02-21T16:21:58.888026+00:00, 85.00
2025-02-21T16:22:00.833647+00:00, 85.00
2025-02-21T16:22:02.881662+00:00, 85.00
2025-02-21T16:22:04.827266+00:00, 85.00
2025-02-21T16:22:06.875312+00:00, 85.00
2025-02-21T16:22:08.820985+00:00, 85.00
2025-02-21T16:22:10.869184+00:00, 85.00
2025-02-21T16:22:12.814735+00:00, 85.00
2025-02-21T16:22:14.862685+00:00, 85.00
2025-02-21T16:22:16.808378+00:00, 85.00
2025-02-21T16:22:18.856383+00:00, 85.00
2025-02-21T16:22:20.801980+00:00, 85.00
2025-02-21T16:22:22.849988+00:00, 85.00
2025-02-21T16:22:24.795734+00:00, 85.00
2025-02-21T16:22:26.843873+00:00, 85.00
2025-02-21T16:22:28.891761+00:00, 85.00
2025-02-21T16:22:30.837388+00:00, 85.00
2025-02-21T16:22:32.885446+00:00, 85.00
2025-02-21T16:22:34.831044+00:00, 85.00
2025-02-21T16:22:36.879185+00:00, 85.00
2025-02-21T16:22:38.824802+00:00, 85.00
2025-02-21T16:22:40.872749+00:00, 85.00
2025-02-21T16:22:42.818324+00:00, 85.00
2025-02-21T16:22:44.866503+00:00, 85.00
2025-02-21T16:22:46.812089+00:00, 85.00
2025-02-21T16:22:48.860206+00:00, 85.00
2025-02-21T16:22:50.805862+00:00, 85.00
2025-02-21T16:22:52.825600+00:00, 85.00
2025-02-21T16:22:54.799451+00:00, 85.00
2025-02-21T16:22:56.847463+00:00, 85.00
2025-02-21T16:22:58.793098+00:00, 85.00
2025-02-21T16:23:00.841174+00:00, 85.00
2025-02-21T16:23:02.889242+00:00, 85.00
2025-02-21T16:23:04.835006+00:00, 85.00
2025-02-21T16:23:06.882923+00:00, 85.00
2025-02-21T16:23:08.828470+00:00, 85.00
2025-02-21T16:23:10.876572+00:00, 85.00
2025-02-21T16:23:12.822247+00:00, 85.00
2025-02-21T16:23:14.870220+00:00, 85.00
2025-02-21T16:23:16.816369+00:00, 85.00
2025-02-21T16:23:18.863948+00:00, 85.00
2025-02-21T16:23:20.809642+00:00, 85.00
2025-02-21T16:23:22.857588+00:00, 85.00
2025-02-21T16:23:24.803236+00:00, 85.00
2025-02-21T16:23:26.851255+00:00, 85.00
2025-02-21T16:23:28.796909+00:00, 85.00
2025-02-21T16:23:30.844988+00:00, 85.00
2025-02-21T16:23:32.893035+00:00, 85.00
2025-02-21T16:23:34.837962+00:00, 85.00
2025-02-21T16:23:36.886720+00:00, 85.00
2025-02-21T16:23:38.832385+00:00, 85.00
2025-02-21T16:23:40.880329+00:00, 85.00
2025-02-21T16:23:42.826001+00:00, 85.00
2025-02-21T16:23:44.874047+00:00, 85.00
2025-02-21T16:23:46.819688+00:00, 85.00
2025-02-21T16:23:48.867694+00:00, 85.00
2025-02-21T16:23:50.813276+00:00, 85.00
2025-02-21T16:23:52.861361+00:00, 85.00
2025-02-21T16:23:54.806988+00:00, 85.00
2025-02-21T16:23:56.855021+00:00, 85.00
2025-02-21T16:23:58.800641+00:00, 85.00
2025-02-21T16:24:00.848752+00:00, 85.00
2025-02-21T16:24:09.859958+00:00, 85.00
2025-02-21T16:24:09.870747+00:00, 85.00
2025-02-21T16:24:09.871566+00:00, 85.00
2025-02-21T16:24:09.871647+00:00, 85.00
2025-02-21T16:24:10.859622+00:00, 85.00
2025-02-21T16:24:12.829336+00:00, 85.00
2025-02-21T16:24:14.877748+00:00, 85.00
2025-02-21T16:24:16.823370+00:00, 85.00
2025-02-21T16:24:18.871482+00:00, 85.00
2025-02-21T16:24:20.817219+00:00, 85.00
2025-02-21T16:24:22.865258+00:00, 85.00
2025-02-21T16:24:24.810693+00:00, 85.00
2025-02-21T16:24:26.858864+00:00, 85.00
2025-02-21T16:24:28.804448+00:00, 85.00
2025-02-21T16:24:30.853143+00:00, 85.00
2025-02-21T16:24:32.798143+00:00, 85.00
2025-02-21T16:24:34.846186+00:00, 85.00
2025-02-21T16:24:36.791902+00:00, 85.00
2025-02-21T16:24:38.839831+00:00, 85.00
2025-02-21T16:24:40.887861+00:00, 85.00
2025-02-21T16:24:42.833509+00:00, 85.00
2025-02-21T16:24:44.881584+00:00, 85.00
2025-02-21T16:24:53.995358+00:00, 85.00
2025-02-21T16:24:54.115646+00:00, 85.00
2025-02-21T16:24:54.116703+00:00, 85.00
2025-02-21T16:24:54.116830+00:00, 85.00
2025-02-21T16:24:54.813942+00:00, 85.00
2025-02-21T16:24:56.862590+00:00, 85.00
2025-02-21T16:24:58.910577+00:00, 85.00
2025-02-21T16:25:00.856537+00:00, 85.00
2025-02-21T16:25:02.802127+00:00, 85.00
2025-02-21T16:25:04.849895+00:00, 85.00
2025-02-21T16:25:06.784025+00:00, 85.00
2025-02-21T16:25:08.843628+00:00, 85.00
2025-02-21T16:25:10.891679+00:00, 85.00
2025-02-21T16:25:12.837265+00:00, 85.00
2025-02-21T16:25:14.885837+00:00, 85.00
2025-02-21T16:25:16.830925+00:00, 85.00
2025-02-21T16:25:18.879088+00:00, 85.00
2025-02-21T16:25:20.824621+00:00, 85.00
2025-02-21T16:25:22.872729+00:00, 85.00
